fips,X,race_eth,edu5,age4,SEX,Freq,sex,state,postal,GESTCEN,census.region,nate.subregion,nate.region
47,7489,Other,hs,4,2,1674,Female,Tennessee,TN,62,south,outer,south
47,349,Other,hs,1,1,5371,Male,Tennessee,TN,62,south,outer,south
47,2542,Hispanic,nohs,3,1,2330,Male,Tennessee,TN,62,south,outer,south
47,2287,Black,hs,3,1,50762,Male,Tennessee,TN,62,south,outer,south
47,6010,Hispanic,somecol,2,2,4973,Female,Tennessee,TN,62,south,outer,south
47,1318,Hispanic,hs,2,1,4280,Male,Tennessee,TN,62,south,outer,south
47,4174,Hispanic,col,1,2,1121,Female,Tennessee,TN,62,south,outer,south
47,94,Hispanic,col,1,1,1661,Male,Tennessee,TN,62,south,outer,south
47,5959,Black,somecol,2,2,46607,Female,Tennessee,TN,62,south,outer,south
47,3817,Other,postgrad,4,1,1331,Male,Tennessee,TN,62,south,outer,south
47,5755,Black,postgrad,2,2,10724,Female,Tennessee,TN,62,south,outer,south
47,2338,Hispanic,hs,3,1,3507,Male,Tennessee,TN,62,south,outer,south
47,7693,Other,nohs,4,2,2805,Female,Tennessee,TN,62,south,outer,south
47,3511,Black,nohs,4,1,12422,Male,Tennessee,TN,62,south,outer,south
47,5908,White,postgrad,2,2,54158,Female,Tennessee,TN,62,south,outer,south
47,2491,Black,nohs,3,1,18436,Male,Tennessee,TN,62,south,outer,south
47,7642,Hispanic,nohs,4,2,1485,Female,Tennessee,TN,62,south,outer,south
47,1369,Other,hs,2,1,3874,Male,Tennessee,TN,62,south,outer,south
47,145,Other,col,1,1,1851,Male,Tennessee,TN,62,south,outer,south
47,2695,Black,postgrad,3,1,4335,Male,Tennessee,TN,62,south,outer,south
47,5245,Other,col,2,2,3863,Female,Tennessee,TN,62,south,outer,south
47,7795,Black,postgrad,4,2,3375,Female,Tennessee,TN,62,south,outer,south
47,4531,Black,nohs,1,2,12129,Female,Tennessee,TN,62,south,outer,south
47,6367,Black,hs,3,2,45283,Female,Tennessee,TN,62,south,outer,south
47,1012,White,somecol,1,1,135288,Male,Tennessee,TN,62,south,outer,south
47,7438,Hispanic,hs,4,2,1496,Female,Tennessee,TN,62,south,outer,south
47,961,Other,somecol,1,1,7085,Male,Tennessee,TN,62,south,outer,south
47,7030,Hispanic,somecol,3,2,4475,Female,Tennessee,TN,62,south,outer,south
47,6061,Other,somecol,2,2,5240,Female,Tennessee,TN,62,south,outer,south
47,451,Black,nohs,1,1,19162,Male,Tennessee,TN,62,south,outer,south
47,6724,White,nohs,3,2,73775,Female,Tennessee,TN,62,south,outer,south
47,400,White,hs,1,1,133299,Male,Tennessee,TN,62,south,outer,south
47,2236,White,col,3,1,108421,Male,Tennessee,TN,62,south,outer,south
47,4582,Hispanic,nohs,1,2,2536,Female,Tennessee,TN,62,south,outer,south
47,1981,Other,somecol,2,1,5697,Male,Tennessee,TN,62,south,outer,south
47,1063,Black,col,2,1,10761,Male,Tennessee,TN,62,south,outer,south
47,43,Black,col,1,1,6136,Male,Tennessee,TN,62,south,outer,south
47,5194,Hispanic,col,2,2,2261,Female,Tennessee,TN,62,south,outer,south
47,3562,Hispanic,nohs,4,1,530,Male,Tennessee,TN,62,south,outer,south
47,5143,Black,col,2,2,16825,Female,Tennessee,TN,62,south,outer,south
47,4225,Other,col,1,2,2787,Female,Tennessee,TN,62,south,outer,south
47,1624,White,nohs,2,1,44918,Male,Tennessee,TN,62,south,outer,south
47,910,Hispanic,somecol,1,1,5041,Male,Tennessee,TN,62,south,outer,south
47,6979,Black,somecol,3,2,52431,Female,Tennessee,TN,62,south,outer,south
47,5806,Hispanic,postgrad,2,2,1164,Female,Tennessee,TN,62,south,outer,south
47,5041,Other,somecol,1,2,6365,Female,Tennessee,TN,62,south,outer,south
47,1114,Hispanic,col,2,1,2176,Male,Tennessee,TN,62,south,outer,south
47,7336,White,col,4,2,40408,Female,Tennessee,TN,62,south,outer,south
47,6418,Hispanic,hs,3,2,2668,Female,Tennessee,TN,62,south,outer,south
47,3613,Other,nohs,4,1,2092,Male,Tennessee,TN,62,south,outer,south
47,553,Other,nohs,1,1,1657,Male,Tennessee,TN,62,south,outer,south
47,6826,Hispanic,postgrad,3,2,1608,Female,Tennessee,TN,62,south,outer,south
47,757,Other,postgrad,1,1,571,Male,Tennessee,TN,62,south,outer,south
47,4888,White,postgrad,1,2,15895,Female,Tennessee,TN,62,south,outer,south
47,3307,Black,hs,4,1,10930,Male,Tennessee,TN,62,south,outer,south
47,4684,White,nohs,1,2,25901,Female,Tennessee,TN,62,south,outer,south
47,196,White,col,1,1,45900,Male,Tennessee,TN,62,south,outer,south
47,2746,Hispanic,postgrad,3,1,2033,Male,Tennessee,TN,62,south,outer,south
47,5296,White,col,2,2,106735,Female,Tennessee,TN,62,south,outer,south
47,7846,Hispanic,postgrad,4,2,342,Female,Tennessee,TN,62,south,outer,south
47,3868,White,postgrad,4,1,38747,Male,Tennessee,TN,62,south,outer,south
47,604,White,nohs,1,1,37588,Male,Tennessee,TN,62,south,outer,south
47,6877,Other,postgrad,3,2,2325,Female,Tennessee,TN,62,south,outer,south
47,808,White,postgrad,1,1,7711,Male,Tennessee,TN,62,south,outer,south
47,4939,Black,somecol,1,2,50144,Female,Tennessee,TN,62,south,outer,south
47,3358,Hispanic,hs,4,1,1547,Male,Tennessee,TN,62,south,outer,south
47,6112,White,somecol,2,2,140556,Female,Tennessee,TN,62,south,outer,south
47,247,Black,hs,1,1,41551,Male,Tennessee,TN,62,south,outer,south
47,1420,White,hs,2,1,157247,Male,Tennessee,TN,62,south,outer,south
47,5347,Black,hs,2,2,30210,Female,Tennessee,TN,62,south,outer,south
47,7897,Other,postgrad,4,2,1049,Female,Tennessee,TN,62,south,outer,south
47,655,Black,postgrad,1,1,583,Male,Tennessee,TN,62,south,outer,south
47,2032,White,somecol,2,1,132815,Male,Tennessee,TN,62,south,outer,south
47,6928,White,postgrad,3,2,64852,Female,Tennessee,TN,62,south,outer,south
47,859,Black,somecol,1,1,34475,Male,Tennessee,TN,62,south,outer,south
47,4990,Hispanic,somecol,1,2,5805,Female,Tennessee,TN,62,south,outer,south
47,3409,Other,hs,4,1,1348,Male,Tennessee,TN,62,south,outer,south
47,6163,Black,col,3,2,17217,Female,Tennessee,TN,62,south,outer,south
47,4276,White,col,1,2,69083,Female,Tennessee,TN,62,south,outer,south
47,1675,Black,postgrad,2,1,5158,Male,Tennessee,TN,62,south,outer,south
47,502,Hispanic,nohs,1,1,2439,Male,Tennessee,TN,62,south,outer,south
47,6775,Black,postgrad,3,2,8752,Female,Tennessee,TN,62,south,outer,south
47,706,Hispanic,postgrad,1,1,14,Male,Tennessee,TN,62,south,outer,south
47,2083,Black,col,3,1,12524,Male,Tennessee,TN,62,south,outer,south
47,4633,Other,nohs,1,2,1353,Female,Tennessee,TN,62,south,outer,south
47,7387,Black,hs,4,2,19470,Female,Tennessee,TN,62,south,outer,south
47,6469,Other,hs,3,2,3134,Female,Tennessee,TN,62,south,outer,south
47,3664,White,nohs,4,1,82660,Male,Tennessee,TN,62,south,outer,south
47,6214,Hispanic,col,3,2,1076,Female,Tennessee,TN,62,south,outer,south
47,1522,Hispanic,nohs,2,1,2489,Male,Tennessee,TN,62,south,outer,south
47,1726,Hispanic,postgrad,2,1,1188,Male,Tennessee,TN,62,south,outer,south
47,5704,White,nohs,2,2,32766,Female,Tennessee,TN,62,south,outer,south
47,3103,Black,col,4,1,2036,Male,Tennessee,TN,62,south,outer,south
47,5653,Other,nohs,2,2,1672,Female,Tennessee,TN,62,south,outer,south
47,2134,Hispanic,col,3,1,1887,Male,Tennessee,TN,62,south,outer,south
47,2797,Other,postgrad,3,1,2833,Male,Tennessee,TN,62,south,outer,south
47,5092,White,somecol,1,2,150093,Female,Tennessee,TN,62,south,outer,south
47,1165,Other,col,2,1,3302,Male,Tennessee,TN,62,south,outer,south
47,3919,Black,somecol,4,1,6550,Male,Tennessee,TN,62,south,outer,south
47,5551,Black,nohs,2,2,12530,Female,Tennessee,TN,62,south,outer,south
47,1573,Other,nohs,2,1,1129,Male,Tennessee,TN,62,south,outer,south
47,5500,White,hs,2,2,125994,Female,Tennessee,TN,62,south,outer,south
47,8050,Hispanic,somecol,4,2,962,Female,Tennessee,TN,62,south,outer,south
47,7081,Other,somecol,3,2,4928,Female,Tennessee,TN,62,south,outer,south
47,4072,White,somecol,4,1,73427,Male,Tennessee,TN,62,south,outer,south
47,2185,Other,col,3,1,1596,Male,Tennessee,TN,62,south,outer,south
47,4735,Black,postgrad,1,2,2158,Female,Tennessee,TN,62,south,outer,south
47,7285,Other,col,4,2,937,Female,Tennessee,TN,62,south,outer,south
47,7948,White,postgrad,4,2,25296,Female,Tennessee,TN,62,south,outer,south
47,3970,Hispanic,somecol,4,1,1104,Male,Tennessee,TN,62,south,outer,south
47,6520,White,hs,3,2,244075,Female,Tennessee,TN,62,south,outer,south
47,3001,Other,somecol,3,1,4055,Male,Tennessee,TN,62,south,outer,south
47,7183,Black,col,4,2,3921,Female,Tennessee,TN,62,south,outer,south
47,3205,Other,col,4,1,615,Male,Tennessee,TN,62,south,outer,south
47,7132,White,somecol,3,2,216547,Female,Tennessee,TN,62,south,outer,south
47,1777,Other,postgrad,2,1,1527,Male,Tennessee,TN,62,south,outer,south
47,4327,Black,hs,1,2,34644,Female,Tennessee,TN,62,south,outer,south
47,3154,Hispanic,col,4,1,386,Male,Tennessee,TN,62,south,outer,south
47,6622,Hispanic,nohs,3,2,2410,Female,Tennessee,TN,62,south,outer,south
47,1471,Black,nohs,2,1,14333,Male,Tennessee,TN,62,south,outer,south
47,5398,Hispanic,hs,2,2,4089,Female,Tennessee,TN,62,south,outer,south
47,4480,White,hs,1,2,101128,Female,Tennessee,TN,62,south,outer,south
47,1879,Black,somecol,2,1,30698,Male,Tennessee,TN,62,south,outer,south
47,4429,Other,hs,1,2,4552,Female,Tennessee,TN,62,south,outer,south
47,3256,White,col,4,1,49064,Male,Tennessee,TN,62,south,outer,south
47,3715,Black,postgrad,4,1,2355,Male,Tennessee,TN,62,south,outer,south
47,6265,Other,col,3,2,2791,Female,Tennessee,TN,62,south,outer,south
47,2950,Hispanic,somecol,3,1,3431,Male,Tennessee,TN,62,south,outer,south
47,4378,Hispanic,hs,1,2,7166,Female,Tennessee,TN,62,south,outer,south
47,4123,Black,col,1,2,7061,Female,Tennessee,TN,62,south,outer,south
47,6673,Other,nohs,3,2,3143,Female,Tennessee,TN,62,south,outer,south
47,2899,Black,somecol,3,1,31388,Male,Tennessee,TN,62,south,outer,south
47,7999,Black,somecol,4,2,9906,Female,Tennessee,TN,62,south,outer,south
47,1930,Hispanic,somecol,2,1,5789,Male,Tennessee,TN,62,south,outer,south
47,4021,Other,somecol,4,1,1166,Male,Tennessee,TN,62,south,outer,south
47,1216,White,col,2,1,84216,Male,Tennessee,TN,62,south,outer,south
47,7234,Hispanic,col,4,2,850,Female,Tennessee,TN,62,south,outer,south
47,6316,White,col,3,2,110469,Female,Tennessee,TN,62,south,outer,south
47,8152,White,somecol,4,2,98168,Female,Tennessee,TN,62,south,outer,south
47,1828,White,postgrad,2,1,37170,Male,Tennessee,TN,62,south,outer,south
47,8101,Other,somecol,4,2,1870,Female,Tennessee,TN,62,south,outer,south
47,5449,Other,hs,2,2,3005,Female,Tennessee,TN,62,south,outer,south
47,2848,White,postgrad,3,1,65975,Male,Tennessee,TN,62,south,outer,south
47,6571,Black,nohs,3,2,20589,Female,Tennessee,TN,62,south,outer,south
47,3766,Hispanic,postgrad,4,1,492,Male,Tennessee,TN,62,south,outer,south
47,5602,Hispanic,nohs,2,2,2276,Female,Tennessee,TN,62,south,outer,south
47,3052,White,somecol,3,1,178185,Male,Tennessee,TN,62,south,outer,south
48,5195,Hispanic,col,2,2,99287,Female,Texas,TX,74,south,deep,south
48,7439,Hispanic,hs,4,2,62855,Female,Texas,TX,74,south,deep,south
48,3818,Other,postgrad,4,1,8542,Male,Texas,TX,74,south,deep,south
48,5756,Black,postgrad,2,2,30070,Female,Texas,TX,74,south,deep,south
48,5042,Other,somecol,1,2,40976,Female,Texas,TX,74,south,deep,south
48,6011,Hispanic,somecol,2,2,234543,Female,Texas,TX,74,south,deep,south
48,3461,White,hs,4,1,197794,Male,Texas,TX,74,south,deep,south
48,4991,Hispanic,somecol,1,2,321973,Female,Texas,TX,74,south,deep,south
48,5246,Other,col,2,2,38440,Female,Texas,TX,74,south,deep,south
48,7541,White,hs,4,2,359150,Female,Texas,TX,74,south,deep,south
48,7082,Other,somecol,3,2,37356,Female,Texas,TX,74,south,deep,south
48,2696,Black,postgrad,3,1,18734,Male,Texas,TX,74,south,deep,south
48,7490,Other,hs,4,2,9121,Female,Texas,TX,74,south,deep,south
48,5144,Black,col,2,2,62318,Female,Texas,TX,74,south,deep,south
48,3308,Black,hs,4,1,32156,Male,Texas,TX,74,south,deep,south
48,4940,Black,somecol,1,2,131541,Female,Texas,TX,74,south,deep,south
48,5093,White,somecol,1,2,370109,Female,Texas,TX,74,south,deep,south
48,4175,Hispanic,col,1,2,64681,Female,Texas,TX,74,south,deep,south
48,6980,Black,somecol,3,2,146044,Female,Texas,TX,74,south,deep,south
48,5807,Hispanic,postgrad,2,2,39574,Female,Texas,TX,74,south,deep,south
48,3206,Other,col,4,1,9464,Male,Texas,TX,74,south,deep,south
48,7133,White,somecol,3,2,577482,Female,Texas,TX,74,south,deep,south
48,7337,White,col,4,2,144224,Female,Texas,TX,74,south,deep,south
48,2237,White,col,3,1,389058,Male,Texas,TX,74,south,deep,south
48,6164,Black,col,3,2,52538,Female,Texas,TX,74,south,deep,south
48,4277,White,col,1,2,186137,Female,Texas,TX,74,south,deep,south
48,6827,Hispanic,postgrad,3,2,34091,Female,Texas,TX,74,south,deep,south
48,4889,White,postgrad,1,2,36799,Female,Texas,TX,74,south,deep,south
48,4481,White,hs,1,2,179522,Female,Texas,TX,74,south,deep,south
48,5858,Other,postgrad,2,2,23340,Female,Texas,TX,74,south,deep,south
48,6062,Other,somecol,2,2,39014,Female,Texas,TX,74,south,deep,south
48,3512,Black,nohs,4,1,24495,Male,Texas,TX,74,south,deep,south
48,2747,Hispanic,postgrad,3,1,26814,Male,Texas,TX,74,south,deep,south
48,7388,Black,hs,4,2,47710,Female,Texas,TX,74,south,deep,south
48,7592,Black,nohs,4,2,36844,Female,Texas,TX,74,south,deep,south
48,3869,White,postgrad,4,1,135683,Male,Texas,TX,74,south,deep,south
48,4328,Black,hs,1,2,79523,Female,Texas,TX,74,south,deep,south
48,6878,Other,postgrad,3,2,19450,Female,Texas,TX,74,south,deep,south
48,4532,Black,nohs,1,2,27986,Female,Texas,TX,74,south,deep,south
48,3359,Hispanic,hs,4,1,39490,Male,Texas,TX,74,south,deep,south
48,6113,White,somecol,2,2,367397,Female,Texas,TX,74,south,deep,south
48,3563,Hispanic,nohs,4,1,108790,Male,Texas,TX,74,south,deep,south
48,7694,Other,nohs,4,2,14952,Female,Texas,TX,74,south,deep,south
48,44,Black,col,1,1,19843,Male,Texas,TX,74,south,deep,south
48,5348,Black,hs,2,2,77221,Female,Texas,TX,74,south,deep,south
48,6725,White,nohs,3,2,96130,Female,Texas,TX,74,south,deep,south
48,5297,White,col,2,2,318326,Female,Texas,TX,74,south,deep,south
48,4379,Hispanic,hs,1,2,212227,Female,Texas,TX,74,south,deep,south
48,6929,White,postgrad,3,2,194295,Female,Texas,TX,74,south,deep,south
48,4583,Hispanic,nohs,1,2,116153,Female,Texas,TX,74,south,deep,south
48,3410,Other,hs,4,1,7451,Male,Texas,TX,74,south,deep,south
48,5960,Black,somecol,2,2,135961,Female,Texas,TX,74,south,deep,south
48,3614,Other,nohs,4,1,6483,Male,Texas,TX,74,south,deep,south
48,7745,White,nohs,4,2,132066,Female,Texas,TX,74,south,deep,south
48,95,Hispanic,col,1,1,38615,Male,Texas,TX,74,south,deep,south
48,4226,Other,col,1,2,24729,Female,Texas,TX,74,south,deep,south
48,6776,Black,postgrad,3,2,27648,Female,Texas,TX,74,south,deep,south
48,4430,Other,hs,1,2,10393,Female,Texas,TX,74,south,deep,south
48,3257,White,col,4,1,184958,Male,Texas,TX,74,south,deep,south
48,7184,Black,col,4,2,9791,Female,Texas,TX,74,south,deep,south
48,4634,Other,nohs,1,2,6420,Female,Texas,TX,74,south,deep,south
48,2288,Black,hs,3,1,117881,Male,Texas,TX,74,south,deep,south
48,6215,Hispanic,col,3,2,64731,Female,Texas,TX,74,south,deep,south
48,3665,White,nohs,4,1,89355,Male,Texas,TX,74,south,deep,south
48,7796,Black,postgrad,4,2,9660,Female,Texas,TX,74,south,deep,south
48,146,Other,col,1,1,17770,Male,Texas,TX,74,south,deep,south
48,6623,Hispanic,nohs,3,2,177319,Female,Texas,TX,74,south,deep,south
48,3104,Black,col,4,1,7016,Male,Texas,TX,74,south,deep,south
48,5654,Other,nohs,2,2,8803,Female,Texas,TX,74,south,deep,south
48,7031,Hispanic,somecol,3,2,170194,Female,Texas,TX,74,south,deep,south
48,7235,Hispanic,col,4,2,11770,Female,Texas,TX,74,south,deep,south
48,4685,White,nohs,1,2,71950,Female,Texas,TX,74,south,deep,south
48,7643,Hispanic,nohs,4,2,153558,Female,Texas,TX,74,south,deep,south
48,3920,Black,somecol,4,1,23580,Male,Texas,TX,74,south,deep,south
48,6470,Other,hs,3,2,28542,Female,Texas,TX,74,south,deep,south
48,2951,Hispanic,somecol,3,1,148940,Male,Texas,TX,74,south,deep,south
48,5501,White,hs,2,2,198512,Female,Texas,TX,74,south,deep,south
48,8051,Hispanic,somecol,4,2,37235,Female,Texas,TX,74,south,deep,south
48,401,White,hs,1,1,248841,Male,Texas,TX,74,south,deep,south
48,5705,White,nohs,2,2,51731,Female,Texas,TX,74,south,deep,south
48,5909,White,postgrad,2,2,136525,Female,Texas,TX,74,south,deep,south
48,1982,Other,somecol,2,1,33879,Male,Texas,TX,74,south,deep,south
48,4736,Black,postgrad,1,2,6534,Female,Texas,TX,74,south,deep,south
48,2798,Other,postgrad,3,1,28914,Male,Texas,TX,74,south,deep,south
48,1013,White,somecol,1,1,383151,Male,Texas,TX,74,south,deep,south
48,2594,Other,nohs,3,1,15244,Male,Texas,TX,74,south,deep,south
48,3002,Other,somecol,3,1,32290,Male,Texas,TX,74,south,deep,south
48,5552,Black,nohs,2,2,24667,Female,Texas,TX,74,south,deep,south
48,1625,White,nohs,2,1,63919,Male,Texas,TX,74,south,deep,south
48,452,Black,nohs,1,1,48771,Male,Texas,TX,74,south,deep,south
48,911,Hispanic,somecol,1,1,303717,Male,Texas,TX,74,south,deep,south
48,656,Black,postgrad,1,1,3214,Male,Texas,TX,74,south,deep,south
48,4787,Hispanic,postgrad,1,2,8085,Female,Texas,TX,74,south,deep,south
48,6368,Black,hs,3,2,114260,Female,Texas,TX,74,south,deep,south
48,2849,White,postgrad,3,1,219489,Male,Texas,TX,74,south,deep,south
48,5399,Hispanic,hs,2,2,191738,Female,Texas,TX,74,south,deep,south
48,7949,White,postgrad,4,2,87908,Female,Texas,TX,74,south,deep,south
48,299,Hispanic,hs,1,1,260645,Male,Texas,TX,74,south,deep,south
48,5603,Hispanic,nohs,2,2,116905,Female,Texas,TX,74,south,deep,south
48,1676,Black,postgrad,2,1,14431,Male,Texas,TX,74,south,deep,south
48,503,Hispanic,nohs,1,1,151670,Male,Texas,TX,74,south,deep,south
48,1880,Black,somecol,2,1,111617,Male,Texas,TX,74,south,deep,south
48,707,Hispanic,postgrad,1,1,5386,Male,Texas,TX,74,south,deep,south
48,197,White,col,1,1,133637,Male,Texas,TX,74,south,deep,south
48,2492,Black,nohs,3,1,45354,Male,Texas,TX,74,south,deep,south
48,4073,White,somecol,4,1,233239,Male,Texas,TX,74,south,deep,south
48,5450,Other,hs,2,2,16155,Female,Texas,TX,74,south,deep,south
48,8000,Black,somecol,4,2,36666,Female,Texas,TX,74,south,deep,south
48,350,Other,hs,1,1,18547,Male,Texas,TX,74,south,deep,south
48,1727,Hispanic,postgrad,2,1,26845,Male,Texas,TX,74,south,deep,south
48,1523,Hispanic,nohs,2,1,140008,Male,Texas,TX,74,south,deep,south
48,554,Other,nohs,1,1,7722,Male,Texas,TX,74,south,deep,south
48,2339,Hispanic,hs,3,1,181373,Male,Texas,TX,74,south,deep,south
48,6266,Other,col,3,2,34008,Female,Texas,TX,74,south,deep,south
48,3716,Black,postgrad,4,1,6891,Male,Texas,TX,74,south,deep,south
48,7847,Hispanic,postgrad,4,2,5733,Female,Texas,TX,74,south,deep,south
48,1421,White,hs,2,1,250642,Male,Texas,TX,74,south,deep,south
48,6674,Other,nohs,3,2,18084,Female,Texas,TX,74,south,deep,south
48,3155,Hispanic,col,4,1,13026,Male,Texas,TX,74,south,deep,south
48,2033,White,somecol,2,1,371248,Male,Texas,TX,74,south,deep,south
48,1778,Other,postgrad,2,1,24207,Male,Texas,TX,74,south,deep,south
48,7286,Other,col,4,2,6525,Female,Texas,TX,74,south,deep,south
48,605,White,nohs,1,1,87604,Male,Texas,TX,74,south,deep,south
48,2390,Other,hs,3,1,19299,Male,Texas,TX,74,south,deep,south
48,3971,Hispanic,somecol,4,1,31175,Male,Texas,TX,74,south,deep,south
48,6521,White,hs,3,2,430007,Female,Texas,TX,74,south,deep,south
48,7898,Other,postgrad,4,2,4420,Female,Texas,TX,74,south,deep,south
48,248,Black,hs,1,1,90371,Male,Texas,TX,74,south,deep,south
48,8102,Other,somecol,4,2,9977,Female,Texas,TX,74,south,deep,south
48,2543,Hispanic,nohs,3,1,196420,Male,Texas,TX,74,south,deep,south
48,4838,Other,postgrad,1,2,5543,Female,Texas,TX,74,south,deep,south
48,1829,White,postgrad,2,1,127724,Male,Texas,TX,74,south,deep,south
48,2900,Black,somecol,3,1,108314,Male,Texas,TX,74,south,deep,south
48,1115,Hispanic,col,2,1,74311,Male,Texas,TX,74,south,deep,south
48,2441,White,hs,3,1,411646,Male,Texas,TX,74,south,deep,south
48,1064,Black,col,2,1,40259,Male,Texas,TX,74,south,deep,south
48,2645,White,nohs,3,1,110820,Male,Texas,TX,74,south,deep,south
48,3053,White,somecol,3,1,522497,Male,Texas,TX,74,south,deep,south
48,6317,White,col,3,2,388961,Female,Texas,TX,74,south,deep,south
48,8153,White,somecol,4,2,310757,Female,Texas,TX,74,south,deep,south
48,1472,Black,nohs,2,1,34632,Male,Texas,TX,74,south,deep,south
48,962,Other,somecol,1,1,44606,Male,Texas,TX,74,south,deep,south
